"tconst","ordering","nconst","category","job","characters","primaryName","birthYear","deathYear","primaryProfession","knownForTitles"
"tt5280036","4","nm0568801","actor","","[""Cardinal Papillon""]","Colin McFarlane","1961","","actor,music_department,soundtrack","tt0372784,tt0468569,tt1590193,tt8364368"
"tt5280036","5","nm0004355","actor","","[""Cardinal Bonipogio""]","Roger Ashton-Griffiths","1957","","actor,writer,director","tt0944947,tt20911974,tt0088846,tt0217505"
"tt5280036","6","nm0140943","actress","","[""Lady Felicia""]","Nancy Carroll","1974","","actress,soundtrack,archive_footage","tt14728056,tt2215842,tt4786824,tt15122138"
"tt5280036","7","nm2469730","actor","","[""Sid Carter""]","Alex Price","","","actor,archive_footage","tt1986953,tt4520906,tt0436992,tt4938084"
"tt5280036","8","nm0193663","actress","","[""Mrs McCarthy""]","Sorcha Cusack","1949","","actress,soundtrack,archive_footage","tt0208092,tt2215842,tt0053494,tt0207892"
"tt5280036","9","nm0212675","actor","","[""Inspector Mallory""]","Jack Deam","1972","","actor","tt0103473,tt0478942,tt0053494,tt2215842"
"tt5280036","10","nm0672190","actor","","[""Bishop Reynard""]","Michael Pennington","1943","","actor,director,miscellaneous","tt0086190,tt1007029,tt0064400,tt2158111"
"tt5303444","1","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
"tt5303444","2","nm4587341","actress","","[""Meg Le Broc""]","Leah Whitaker","","","actress","tt5115066,tt0118401,tt1186356,tt0088512"
"tt5303444","3","nm1716936","actor","","[""Geoffrey Le Broc""]","Oliver Le Sueur","","","actor,miscellaneous","tt1230150,tt0368730,tt2015348,tt6890972"
"tt5303444","4","nm0193663","actress","","[""Mrs McCarthy""]","Sorcha Cusack","1949","","actress,soundtrack,archive_footage","tt0208092,tt2215842,tt0053494,tt0207892"
"tt5303444","5","nm0140943","actress","","[""Lady Felicia""]","Nancy Carroll","1974","","actress,soundtrack,archive_footage","tt14728056,tt2215842,tt4786824,tt15122138"
"tt5303444","6","nm4189049","actress","","[""Milly Le Broc""]","Madeleine Harris","2001","","actress,archive_footage","tt1109624,tt4468740,tt5822536,tt3063454"
"tt5303444","7","nm0889338","actor","","[""Arthur Le Broc""]","Rupert Vansittart","1958","","actor,miscellaneous,archive_footage","tt0112573,tt0107943,tt0944947,tt1985019"
"tt5303444","8","nm1472522","actor","","[""Ned Le Broc""]","Oliver Dimsdale","1972","","actor,archive_footage","tt1606375,tt3747572,tt7949606,tt3132870"
"tt5303444","9","nm0212675","actor","","[""Inspector Mallory""]","Jack Deam","1972","","actor","tt0103473,tt0478942,tt0053494,tt2215842"
"tt5303444","10","nm1019307","actor","","[""Sergeant Goodfellow""]","John Burton","1967","","actor,soundtrack","tt2215842,tt0053494,tt0169438,tt0083392"
"tt5303452","1","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
"tt5303452","2","nm0193663","actress","","[""Mrs McCarthy""]","Sorcha Cusack","1949","","actress,soundtrack,archive_footage","tt0208092,tt2215842,tt0053494,tt0207892"
"tt5303452","3","nm0480274","actor","","[""Dr Harris""]","Paul Lacoux","","","actor","tt2183014,tt0090509,tt0397777,tt0090521"
"tt5303452","4","nm2284961","actress","","[""Catherine Blackstone""]","Eleanor Wyld","1989","","actress","tt2414766,tt8000970,tt4051832,tt1548850"
"tt5303452","5","nm0703342","actress","","[""Ruth Moore""]","Pooky Quesnel","1966","","actress,writer,archive_footage","tt1374989,tt0241383,tt1836808,tt12965556"
"tt5303452","6","nm0724812","actor","","[""Alexander Moore""]","Will Richardson","","","actor","tt2215842,tt0955308,tt11945640,tt11457566"
"tt5303452","7","nm1714328","actor","","[""Ian Moore""]","Ryan Watson","1993","","actor,director","tt0862620,tt3872752,tt0805417,tt1155051"
"tt5303452","8","nm0525973","actor","","[""Peter Blackstone""]","Richard Lumsden","1965","","actor,writer,composer","tt0114388,tt0118661,tt0452568,tt4555426"
"tt5303452","9","nm2469730","actor","","[""Sid Carter""]","Alex Price","","","actor,archive_footage","tt1986953,tt4520906,tt0436992,tt4938084"
"tt5303452","10","nm0212675","actor","","[""Inspector Mallory""]","Jack Deam","1972","","actor","tt0103473,tt0478942,tt0053494,tt2215842"
"tt5304064","1","nm0193663","actress","","[""Mrs McCarthy""]","Sorcha Cusack","1949","","actress,soundtrack,archive_footage","tt0208092,tt2215842,tt0053494,tt0207892"
"tt5304064","2","nm0140943","actress","","[""Lady Felicia""]","Nancy Carroll","1974","","actress,soundtrack,archive_footage","tt14728056,tt2215842,tt4786824,tt15122138"
"tt5304064","3","nm1019307","actor","","[""Sergeant Goodfellow""]","John Burton","1967","","actor,soundtrack","tt2215842,tt0053494,tt0169438,tt0083392"
"tt5304064","4","nm2469730","actor","","[""Sid Carter""]","Alex Price","","","actor,archive_footage","tt1986953,tt4520906,tt0436992,tt4938084"
"tt5304064","5","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
"tt5304064","6","nm3183109","actress","","[""Matron Baxter""]","Sarah Ball","","","actress","tt0428532,tt0483719,tt0337792,tt2094262"
"tt5304064","7","nm5036916","actress","","[""Peggy Fletcher""]","Rachel Teate","1988","","actress,archive_footage","tt5212488,tt5000634,tt2321596,tt1693592"
"tt5304064","8","nm0535582","actor","","[""Sir Malcolm Braithwaite""]","Dominic Mafham","1968","","actor","tt5690810,tt14454876,tt3776288,tt3829170"
"tt5304064","9","nm4844385","actress","","[""Flora Honeywell""]","Faye Castelow","","","actress,soundtrack","tt6768146,tt5094390,tt18372444,tt0068069"
"tt5304064","10","nm0079659","actress","","[""Mrs Steel""]","Gillian Bevan","1956","","actress,soundtrack","tt0280330,tt0118388,tt4197632,tt0101061"
"tt5304080","1","nm0206043","actor","","[""Robert Twyman""]","Robert Daws","1959","","actor,music_department,soundtrack","tt0108891,tt3636060,tt6532374,tt5770788"
"tt5304080","2","nm0101424","actor","","[""Mordaunt Jackson""]","Paul Bown","1957","","actor,archive_footage","tt1226271,tt0373635,tt0090233,tt0289817"
"tt5304080","3","nm2472051","actress","","[""Rosie Everton""]","Amy Noble","","","actress,soundtrack","tt0088512,tt1496884,tt2215842,tt0112004"
"tt5304080","4","nm0193663","actress","","[""Mrs McCarthy""]","Sorcha Cusack","1949","","actress,soundtrack,archive_footage","tt0208092,tt2215842,tt0053494,tt0207892"
"tt5304080","5","nm5433725","actor","","[""Calvin Twyman""]","Oscar Dunbar","1993","","actor,soundtrack","tt0096555,tt4190546,tt6667360,tt2112096"
"tt5304080","6","nm1019307","actor","","[""Sergeant Goodfellow""]","John Burton","1967","","actor,soundtrack","tt2215842,tt0053494,tt0169438,tt0083392"
"tt5304080","7","nm0212675","actor","","[""Inspector Mallory""]","Jack Deam","1972","","actor","tt0103473,tt0478942,tt0053494,tt2215842"
"tt5304080","8","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
"tt5304080","9","nm0140943","actress","","[""Lady Felicia""]","Nancy Carroll","1974","","actress,soundtrack,archive_footage","tt14728056,tt2215842,tt4786824,tt15122138"
"tt5304080","10","nm0932017","actor","","[""Lester Wallace""]","Dean Williamson","","","actor,miscellaneous","tt1217209,tt0053494,tt0187666,tt0133322"
"tt5304088","1","nm1722618","actor","","[""Emmanuel Jannitte""]","Cornelius Macarthy","","","actor","tt14689620,tt0485301,tt0366777,tt2215842"
"tt5304088","2","nm3557346","actress","","[""Voodouisant""]","Claire Prempeh","","","actress","tt1548850,tt4020156,tt1468779,tt0112004"
"tt5304088","3","nm2766736","actress","","[""Yveline Lafond""]","Michelle Asante","","","actress,soundtrack,archive_sound","tt1213648,tt4800878,tt1166893,tt2544074"
"tt5304088","4","nm1442933","actor","","[""Joseph Sinclair""]","Paul Thornley","","","actor,music_department,soundtrack","tt1707386,tt3381008,tt6432466,tt3064298"
"tt5304088","5","nm6012894","actor","","[""Lloyd Bennett""]","Tosin Olomowewe","","","actor","tt2215842,tt10050326,tt3257134,tt33365593"
"tt5304088","6","nm6790514","actor","","[""Tommy Sinclair""]","Tom Morley","","","actor","tt2873282,tt2733252,tt14449470,tt4122068"
"tt5304088","7","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
"tt5304088","8","nm0193663","actress","","[""Mrs McCarthy""]","Sorcha Cusack","1949","","actress,soundtrack,archive_footage","tt0208092,tt2215842,tt0053494,tt0207892"
"tt5304088","9","nm0140943","actress","","[""Lady Felicia""]","Nancy Carroll","1974","","actress,soundtrack,archive_footage","tt14728056,tt2215842,tt4786824,tt15122138"
"tt5304088","10","nm2469730","actor","","[""Sid Carter""]","Alex Price","","","actor,archive_footage","tt1986953,tt4520906,tt0436992,tt4938084"
"tt5353496","1","nm0424253","actor","","[""Officer Dwayne Myers""]","Danny John-Jules","1960","","actor,producer,writer","tt0187738,tt0091419,tt0120735,tt0094535"
"tt5353496","2","nm0531722","actor","","[""Temmy Verga""]","Gary McDonald","1961","","actor,producer,writer","tt1217301,tt0117589,tt0783598,tt9748424"
"tt5353496","3","nm0035348","actor","","[""Dr. Ivann Tate""]","Tony Armatrading","1961","2021","actor,miscellaneous","tt0120053,tt3110958,tt0125439,tt0449010"
"tt5353496","4","nm0128362","actor","","[""Father Floyd Lynch""]","Burt Caesar","","","actor,director","tt15239678,tt1074638,tt6489562,tt5058704"
"tt5353496","5","nm0545324","actress","","[""Ottilie Dubois""]","Nimmy March","1962","","actress","tt1166893,tt0106014,tt1178618,tt15734120"
"tt5353496","6","nm7103424","actor","","[""Cedrik Verga""]","Trevor a Toussaint","","","actor","tt1888075,tt7974866,tt7334158,tt0112004"
"tt5353496","7","nm0550994","actor","","[""DI Humphrey Goodman""]","Kris Marshall","1973","","actor,producer,archive_footage","tt0314331,tt0795368,tt0379889,tt0240510"
"tt5353496","8","nm2907225","actress","","[""DS Florence Cassell""]","Joséphine Jobert","1985","","actress","tt7854356,tt1178181,tt11324982,tt1328968"
"tt5353496","9","nm2713033","actor","","[""Officer J.P. Hooper""]","Tobi Bakare","1989","","actor,soundtrack,archive_footage","tt2802144,tt4649466,tt30334749,tt2711738"
"tt5353496","10","nm0913116","actor","","[""Commissioner Selwyn Patterson""]","Don Warrington","1952","","actor,soundtrack,archive_footage","tt1888075,tt0116477,tt0433405,tt0770620"
"tt5433634","1","nm1140345","actor","","[""DC Endeavour Morse""]","Shaun Evans","1980","","actor,producer,director","tt0460740,tt2701582,tt0340012,tt1331307"
"tt5433634","2","nm2335154","actress","","[""Joan Thursday""]","Sara Vickers","1985","","actress","tt2481198"
"tt5433634","3","nm0019885","actor","","[""DI Fred Thursday""]","Roger Allam","1953","","actor,producer,soundtrack","tt0434409,tt0811080,tt0460989,tt1298650"
"tt5433634","4","nm3489845","actor","","[""Mick Mitcham""]","Daniel Attwell","","","actor,camera_department","tt8579674,tt1458405,tt2942196,tt9253284"
"tt5433634","5","nm1195125","actress","","[""Mona Davies""]","Katherine Kingsley","","","actress,archive_footage","tt3447590,tt2085059,tt1703957,tt5116280"
"tt5433634","6","nm1812784","actress","","[""Ruth Hargreaves""]","Natalie Grady","","","miscellaneous,actress","tt14190592,tt3428912,tt0053494,tt12176600"
"tt5433634","7","nm0491190","actor","","[""Professor George Amory""]","James Laurenson","1940","2024","actor,writer,soundtrack","tt0159157,tt1563738,tt0362192,tt0222555"
"tt5433634","8","nm0836435","actor","","[""Dr. Bernard Gould""]","Tristan Sturrock","1968","","actor,soundtrack,archive_footage","tt3636060,tt0408381,tt4575576,tt4786824"
"tt5433634","9","nm4228492","actress","","[""Dr. Pat Amory""]","Gillian Saker","","","actress,writer,miscellaneous","tt2183641,tt1548850,tt21638826,tt33022310"
"tt5433634","10","nm6084083","actor","","[""Dr. Clifford Gibbs""]","Abram Rooney","","","actor,writer","tt3169706,tt8322456,tt2701582,tt0241383"
"tt5447876","1","nm0186475","actor","","[""Tosh Walker""]","Lorcan Cranitch","1959","","actor,miscellaneous,soundtrack","tt0105977,tt1638002,tt1460746,tt0272839"
"tt5447876","2","nm5580297","actor","","[""Addison Patrick""]","Ade Oyefeso","","","actor","tt2515034,tt3815412,tt1548850,tt5663062"
"tt5447876","3","nm0355163","actress","","[""Naomi Walker""]","Jill Halfpenny","1975","","actress,producer,soundtrack","tt0487189,tt0088512,tt5516328,tt4122068"
"tt5447876","4","nm3214649","actor","","[""Sam Walker""]","Jack Donnelly","","","actor,writer,director","tt29494478,tt8431078,tt3762766,tt2705602"
"tt5447876","5","nm0341747","actor","","[""Newton Farrell""]","Roger Griffiths","","","actor,writer,archive_footage","tt0372784,tt0108723,tt0252299,tt0088512"
"tt5447876","6","nm0424253","actor","","[""Officer Dwayne Myers""]","Danny John-Jules","1960","","actor,producer,writer","tt0187738,tt0091419,tt0120735,tt0094535"
"tt5447876","7","nm2713033","actor","","[""Officer J.P. Hooper""]","Tobi Bakare","1989","","actor,soundtrack,archive_footage","tt2802144,tt4649466,tt30334749,tt2711738"
"tt5447876","8","nm0550994","actor","","[""DI Humphrey Goodman""]","Kris Marshall","1973","","actor,producer,archive_footage","tt0314331,tt0795368,tt0379889,tt0240510"
"tt5447876","9","nm2907225","actress","","[""DS Florence Cassell""]","Joséphine Jobert","1985","","actress","tt7854356,tt1178181,tt11324982,tt1328968"
"tt5447876","10","nm0099953","actress","","[""Catherine Bordey""]","Elizabeth Bourgine","1957","","actress,assistant_director,music_department","tt1888075,tt0086282,tt0188462,tt0086550"
"tt5477562","1","nm0240072","actor","","[""DCI John Barnaby""]","Neil Dudgeon","1961","","actor,producer,soundtrack","tt0118401,tt0845046,tt0468515,tt0323236"
"tt5477562","2","nm4334838","actor","","[""DS Jamie Winter""]","Nick Hendrix","","","actor,producer,writer","tt0118401,tt3569230,tt5269594,tt0458339"
"tt5477562","3","nm0231191","actress","","[""Sarah Barnaby""]","Fiona Dolman","1970","","actress,soundtrack,archive_footage","tt0118401,tt1189017,tt1460746,tt0101114"
"tt5477562","4","nm1528671","actress","","[""Dr. Kam Karimore""]","Manjinder Virk","","","actress,director,writer","tt1623008,tt11958610,tt0118401,tt26864717"
"tt5477562","5","nm5279765","actor","","[""Finn Thornberry""]","Edwin Thomas","","","actor,assistant_director,casting_department","tt2404639,tt1677615,tt9737326,tt10919486"
"tt5477562","6","nm2397300","actress","","[""Corina Craven""]","Catherine Steadman","","","actress,writer,producer","tt7395992,tt1606375,tt1441952"
"tt5477562","7","nm0942202","actor","","[""Roderick Craven""]","Angus Wright","1964","","actor,archive_footage","tt8368512,tt3748528,tt4786824,tt0387764"
"tt5477562","8","nm0219465","actor","","[""Milo Craven""]","Hugh Dennis","1962","","actor,writer,producer","tt0233084,tt2382320,tt0463827,tt5687612"
"tt5477562","9","nm0680766","actress","","[""Lucy Keswick""]","Sally Phillips","1970","","actress,writer,producer","tt1374989,tt0317198,tt0243155,tt1473832"
"tt5477562","10","nm0371846","actress","","[""Andrea Craven""]","Pippa Haywood","1961","","actress,archive_footage","tt0423661,tt0101054,tt1374989,tt11169050"
"tt5511092","1","nm0712628","actor","","[""Stephen Langham""]","Adrian Rawlins","1958","","actor,soundtrack,archive_footage","tt1201607,tt0330373,tt0329767,tt0115751"
"tt5511092","2","nm0514638","actress","","[""Victoria Baker""]","Natasha Little","1969","","actress,soundtrack","tt0485947,tt0159090,tt0218000,tt1684233"
"tt5511092","3","nm0388061","actor","","[""Daniel Langham""]","Douglas Hodge","","","actor,director,writer","tt7286456,tt2085059,tt8134470,tt2235759"
"tt5511092","4","nm3008893","actress","","[""Megan Colley""]","Emily Taaffe","1984","","actress,writer,producer","tt5926076,tt8508734,tt3910804,tt7512276"
"tt5511092","5","nm3008893","actress","","[""Emer Byrne""]","Emily Taaffe","1984","","actress,writer,producer","tt5926076,tt8508734,tt3910804,tt7512276"
"tt5511092","6","nm0637666","actor","","[""Mayor Joseph Richards""]","Cyril Nri","1961","","actor,director,writer","tt0115390,tt2527338,tt1166893,tt20234774"
"tt5511092","7","nm2907225","actress","","[""DS Florence Cassell""]","Joséphine Jobert","1985","","actress","tt7854356,tt1178181,tt11324982,tt1328968"
"tt5511092","8","nm0550994","actor","","[""DI Humphrey Goodman""]","Kris Marshall","1973","","actor,producer,archive_footage","tt0314331,tt0795368,tt0379889,tt0240510"
"tt5511092","9","nm2713033","actor","","[""Officer J.P. Hooper""]","Tobi Bakare","1989","","actor,soundtrack,archive_footage","tt2802144,tt4649466,tt30334749,tt2711738"
"tt5511092","10","nm0424253","actor","","[""Officer Dwayne Myers""]","Danny John-Jules","1960","","actor,producer,writer","tt0187738,tt0091419,tt0120735,tt0094535"
"tt5511092","11","nm0913116","actor","","[""Commissioner Selwyn Patterson""]","Don Warrington","1952","","actor,soundtrack,archive_footage","tt1888075,tt0116477,tt0433405,tt0770620"
"tt5540012","1","nm0240072","actor","","[""DCI John Barnaby""]","Neil Dudgeon","1961","","actor,producer,soundtrack","tt0118401,tt0845046,tt0468515,tt0323236"
"tt5540012","2","nm4334838","actor","","[""DS Jamie Winter""]","Nick Hendrix","","","actor,producer,writer","tt0118401,tt3569230,tt5269594,tt0458339"
"tt5540012","3","nm0231191","actress","","[""Sarah Barnaby""]","Fiona Dolman","1970","","actress,soundtrack,archive_footage","tt0118401,tt1189017,tt1460746,tt0101114"
"tt5540012","4","nm1528671","actress","","[""Dr. Kam Karimore""]","Manjinder Virk","","","actress,director,writer","tt1623008,tt11958610,tt0118401,tt26864717"
"tt5540012","5","nm0053384","actress","","[""Ingrid Lockston""]","Frances Barber","1958","","actress,soundtrack,archive_footage","tt0380389,tt0473360,tt7606636,tt3168230"
"tt5540012","6","nm0189987","actress","","[""Cecily Hope""]","Marty Cruickshank","1943","","actress,writer","tt0058853,tt0165593,tt6305740,tt0103171"
"tt5540012","7","nm0842578","actor","","[""Felix Hope""]","Clive Swift","1936","2019","actor,miscellaneous,soundtrack","tt0082348,tt0068611,tt0098837,tt0086667"
"tt5540012","8","nm0607403","actor","","[""Mitch McAllister""]","Neil Morrissey","1962","","actor,music_department,producer","tt0086993,tt0262151,tt0101143,tt0120422"
"tt5540012","9","nm0146900","actress","","[""Lena Ferrera""]","Katy Cavanagh-Jupe","1973","","actress,writer,producer","tt0053494,tt3091196,tt0495027,tt0484801"
"tt5540012","10","nm0233266","actor","","[""Azeem Meer""]","Emilio Doorgasingh","","","actor,archive_footage","tt0320661,tt1821694,tt0944947,tt0118933"
"tt5554750","1","nm0193663","actress","","[""Mrs McCarthy""]","Sorcha Cusack","1949","","actress,soundtrack,archive_footage","tt0208092,tt2215842,tt0053494,tt0207892"
"tt5554750","2","nm0562116","actor","","[""Canon Damian Fox""]","Roger May","","","actor,miscellaneous,archive_footage","tt0160395,tt0158772,tt0298511,tt1176472"
"tt5554750","3","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
