"tconst","ordering","nconst","category","job","characters","primaryName","birthYear","deathYear","primaryProfession","knownForTitles","castType"
"tt6038452","10","nm0910373","actor","","[""Thomas Malone""]","Stephen Walters","1975","","acting","","regular"
"tt6038452","11","nm0068201","actress","","[""Donna Killick""]","Fiona Bell","1984","","acting","","regular"
"tt6038452","12","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","acting","","regular"
"tt6038452","516","nm0452224","actress","","[""Cora McLean""]","Anne Kidd","","","acting","","guest"
"tt6038452","568","nm0571476","actress","","[""Gail Callahan""]","Allison McKenzie","1979","","acting","","guest"
"tt6038452","569","nm0569336","actor","","[""Drew McColl""]","Sean McGinley","1956","","acting","","guest"
"tt6038452","570","nm4053320","actress","","[""Sally McColl""]","Amy Lennox","1986","","acting","","guest"
"tt6038452","571","nm1544379","actress","","[""Jo Halley""]","Sophie Stone","","","acting","","guest"
"tt6038452","572","nm0574032","actor","","[""Radio DJ""]","Steven McNicoll","","","acting","","guest"
"tt6038452","573","nm0158236","actor","","[""Alec MacBay""]","Jimmy Chisholm","1956","","acting","","guest"
"tt6038452","574","nm6601937","actress","","[""Hotel Manager""]","Natali McCleary","","","acting","","guest"
"tt6038452","575","nm2802864","actress","","[""Meg Hamilton""]","Hannah Donaldson","","","acting","","guest"
"tt6038452","576","nm0603667","actor","","[""Benny Ray""]","Michael Moreland","","","acting","","guest"
"tt6531716","0","nm0378112","actor","","[""DI Jimmy Perez""]","Douglas Henshall","1965","","acting","","regular"
"tt6531716","2","nm2630117","actress","","[""DI Alison 'Tosh' McIntosh""]","Alison O'Donnell","","","acting","","regular"
"tt6531716","3","nm1017414","actor","","[""DC Sandy Wilson""]","Steven Robertson","1980","","acting","","regular"
"tt6531716","4","nm6267130","actress","","[""Molly Kilmuir""]","Julia Brown","1997","","acting","","regular"
"tt6531716","5","nm1326440","actor","","[""Duncan Hunter""]","Mark Bonnar","1968","","acting","","regular"
"tt6531716","6","nm5564796","actress","","[""Cassie Perez""]","Erin Armstrong","","","acting","","regular"
"tt6531716","7","nm0334150","actress","","[""Rhona Kelly""]","Julie Graham","1965","","acting","","regular"
"tt6531716","8","nm0570679","actress","","[""Kate Kilmuir""]","Neve McIntosh","1972","","acting","","regular"
"tt6531716","9","nm6745863","actor","","[""Alan Killick""]","Gerard Miller","","","acting","","regular"
"tt6531716","10","nm0910373","actor","","[""Thomas Malone""]","Stephen Walters","1975","","acting","","regular"
"tt6531716","11","nm0068201","actress","","[""Donna Killick""]","Fiona Bell","1984","","acting","","regular"
"tt6531716","12","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","acting","","regular"
"tt6531716","516","nm0452224","actress","","[""Cora McLean""]","Anne Kidd","","","acting","","guest"
"tt6531716","568","nm0571476","actress","","[""Gail Callahan""]","Allison McKenzie","1979","","acting","","guest"
"tt6531716","569","nm0569336","actor","","[""Drew McColl""]","Sean McGinley","1956","","acting","","guest"
"tt6531716","571","nm1544379","actress","","[""Jo Halley""]","Sophie Stone","","","acting","","guest"
"tt6531716","575","nm2802864","actress","","[""Meg Hamilton""]","Hannah Donaldson","","","acting","","guest"
"tt6531716","576","nm0603667","actor","","[""Benny Ray""]","Michael Moreland","","","acting","","guest"
"tt6531716","577","nt4311350","actor","","[""Jennifer Keltie""]","Sharon Young","","","acting","","guest"
"tt6531716","578","nt4525625","actor","","[""Benny Ray's Grandson""]","Harry R. Duncan","","","acting","","guest"
"tt6579946","0","nm0378112","actor","","[""DI Jimmy Perez""]","Douglas Henshall","1965","","acting","","regular"
"tt6579946","2","nm2630117","actress","","[""DI Alison 'Tosh' McIntosh""]","Alison O'Donnell","","","acting","","regular"
"tt6579946","3","nm1017414","actor","","[""DC Sandy Wilson""]","Steven Robertson","1980","","acting","","regular"
"tt6579946","4","nm6267130","actress","","[""Molly Kilmuir""]","Julia Brown","1997","","acting","","regular"
"tt6579946","5","nm1326440","actor","","[""Duncan Hunter""]","Mark Bonnar","1968","","acting","","regular"
"tt6579946","6","nm5564796","actress","","[""Cassie Perez""]","Erin Armstrong","","","acting","","regular"
"tt6579946","7","nm0334150","actress","","[""Rhona Kelly""]","Julie Graham","1965","","acting","","regular"
"tt6579946","8","nm0570679","actress","","[""Kate Kilmuir""]","Neve McIntosh","1972","","acting","","regular"
"tt6579946","9","nm6745863","actor","","[""Alan Killick""]","Gerard Miller","","","acting","","regular"
"tt6579946","10","nm0910373","actor","","[""Thomas Malone""]","Stephen Walters","1975","","acting","","regular"
"tt6579946","11","nm0068201","actress","","[""Donna Killick""]","Fiona Bell","1984","","acting","","regular"
"tt6579946","12","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","acting","","regular"
"tt6579946","568","nm0571476","actress","","[""Gail Callahan""]","Allison McKenzie","1979","","acting","","guest"
"tt6579946","569","nm0569336","actor","","[""Drew McColl""]","Sean McGinley","1956","","acting","","guest"
"tt6579946","571","nm1544379","actress","","[""Jo Halley""]","Sophie Stone","","","acting","","guest"
"tt6579946","576","nm0603667","actor","","[""Benny Ray""]","Michael Moreland","","","acting","","guest"
"tt6579946","579","nm2795350","actress","","[""DI Anke Strøm""]","Carolin Stoltz","1981","","acting","","guest"
"tt6579946","580","nm1758899","actor","","[""Lars Bleymann""]","Arnmundur Ernst Björnsson","1989","","acting","","guest"
"tt6579946","581","nm0423975","actor","","[""Andreas Hagan""]","Joi Johannsson","1971","","acting","","guest"
"tt6579946","582","nm2639419","actress","","[""Trine""]","Ida Elise Broch","1987","","acting","","guest"
"tt6579946","583","nm0778278","actress","","[""Nina Søderland""]","Hege Schøyen","1957","","acting","","guest"
"tt6579946","633","nm4571421","actor","","[""Henrick""]","Daniel Stisen","1982","","acting","","guest"
"tt6914760","0","nm0378112","actor","","[""DI Jimmy Perez""]","Douglas Henshall","1965","","acting","","regular"
"tt6914760","2","nm2630117","actress","","[""DI Alison 'Tosh' McIntosh""]","Alison O'Donnell","","","acting","","regular"
"tt6914760","3","nm1017414","actor","","[""DC Sandy Wilson""]","Steven Robertson","1980","","acting","","regular"
"tt6914760","4","nm6267130","actress","","[""Molly Kilmuir""]","Julia Brown","1997","","acting","","regular"
"tt6914760","5","nm1326440","actor","","[""Duncan Hunter""]","Mark Bonnar","1968","","acting","","regular"
"tt6914760","6","nm5564796","actress","","[""Cassie Perez""]","Erin Armstrong","","","acting","","regular"
"tt6914760","7","nm0334150","actress","","[""Rhona Kelly""]","Julie Graham","1965","","acting","","regular"
"tt6914760","8","nm0570679","actress","","[""Kate Kilmuir""]","Neve McIntosh","1972","","acting","","regular"
"tt6914760","9","nm6745863","actor","","[""Alan Killick""]","Gerard Miller","","","acting","","regular"
"tt6914760","10","nm0910373","actor","","[""Thomas Malone""]","Stephen Walters","1975","","acting","","regular"
"tt6914760","11","nm0068201","actress","","[""Donna Killick""]","Fiona Bell","1984","","acting","","regular"
"tt6914760","12","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","acting","","regular"
"tt6914760","568","nm0571476","actress","","[""Gail Callahan""]","Allison McKenzie","1979","","acting","","guest"
"tt6914760","569","nm0569336","actor","","[""Drew McColl""]","Sean McGinley","1956","","acting","","guest"
"tt6914760","571","nm1544379","actress","","[""Jo Halley""]","Sophie Stone","","","acting","","guest"
"tt6914760","579","nm2795350","actress","","[""DI Anke Strøm""]","Carolin Stoltz","1981","","acting","","guest"
"tt6914760","580","nm1758899","actor","","[""Lars Bleymann""]","Arnmundur Ernst Björnsson","1989","","acting","","guest"
"tt6914760","584","nm0175758","actor","","[""Agent Nielsen""]","Kåre Conradi","1972","","acting","","guest"
"tt6914760","585","nm6198408","actor","","[""Division Organiser""]","Eldar Skar","","","acting","","guest"
"tt6914760","586","nm2377613","actress","","[""Mary""]","Gail Watson","","","acting","","guest"
"tt6914760","587","nm2399417","actor","","[""Robert Downing""]","Nathan Welsh","","","acting","","guest"
"tt6914762","0","nm0378112","actor","","[""DI Jimmy Perez""]","Douglas Henshall","1965","","acting","","regular"
"tt6914762","2","nm2630117","actress","","[""DI Alison 'Tosh' McIntosh""]","Alison O'Donnell","","","acting","","regular"
"tt6914762","3","nm1017414","actor","","[""DC Sandy Wilson""]","Steven Robertson","1980","","acting","","regular"
"tt6914762","4","nm6267130","actress","","[""Molly Kilmuir""]","Julia Brown","1997","","acting","","regular"
"tt6914762","5","nm1326440","actor","","[""Duncan Hunter""]","Mark Bonnar","1968","","acting","","regular"
"tt6914762","6","nm5564796","actress","","[""Cassie Perez""]","Erin Armstrong","","","acting","","regular"
"tt6914762","7","nm0334150","actress","","[""Rhona Kelly""]","Julie Graham","1965","","acting","","regular"
"tt6914762","8","nm0570679","actress","","[""Kate Kilmuir""]","Neve McIntosh","1972","","acting","","regular"
"tt6914762","9","nm6745863","actor","","[""Alan Killick""]","Gerard Miller","","","acting","","regular"
"tt6914762","10","nm0910373","actor","","[""Thomas Malone""]","Stephen Walters","1975","","acting","","regular"
"tt6914762","11","nm0068201","actress","","[""Donna Killick""]","Fiona Bell","1984","","acting","","regular"
"tt6914762","12","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","acting","","regular"
"tt6914762","568","nm0571476","actress","","[""Gail Callahan""]","Allison McKenzie","1979","","acting","","guest"
"tt6914762","570","nm4053320","actress","","[""Sally McColl""]","Amy Lennox","1986","","acting","","guest"
"tt6914762","571","nm1544379","actress","","[""Jo Halley""]","Sophie Stone","","","acting","","guest"
"tt6914762","579","nm2795350","actress","","[""DI Anke Strøm""]","Carolin Stoltz","1981","","acting","","guest"
"tt6914762","580","nm1758899","actor","","[""Lars Bleymann""]","Arnmundur Ernst Björnsson","1989","","acting","","guest"
"tt6914762","586","nm2377613","actress","","[""Mary""]","Gail Watson","","","acting","","guest"
"tt6914762","587","nm2399417","actor","","[""Robert Downing""]","Nathan Welsh","","","acting","","guest"
"tt6914762","588","nm1915282","actress","","[""DI Jessie Cole""]","Eleanor Matsuura","1983","","acting","","guest"
"tt6914762","589","nt4525634","actor","","[""DS Ian Jackson""]","Tony McGeever","","","acting","","guest"
"tt6914764","0","nm0378112","actor","","[""DI Jimmy Perez""]","Douglas Henshall","1965","","acting","","regular"
"tt6914764","2","nm2630117","actress","","[""DI Alison 'Tosh' McIntosh""]","Alison O'Donnell","","","acting","","regular"
"tt6914764","3","nm1017414","actor","","[""DC Sandy Wilson""]","Steven Robertson","1980","","acting","","regular"
"tt6914764","4","nm6267130","actress","","[""Molly Kilmuir""]","Julia Brown","1997","","acting","","regular"
"tt6914764","5","nm1326440","actor","","[""Duncan Hunter""]","Mark Bonnar","1968","","acting","","regular"
"tt6914764","6","nm5564796","actress","","[""Cassie Perez""]","Erin Armstrong","","","acting","","regular"
"tt6914764","7","nm0334150","actress","","[""Rhona Kelly""]","Julie Graham","1965","","acting","","regular"
"tt6914764","8","nm0570679","actress","","[""Kate Kilmuir""]","Neve McIntosh","1972","","acting","","regular"
"tt6914764","9","nm6745863","actor","","[""Alan Killick""]","Gerard Miller","","","acting","","regular"
"tt6914764","10","nm0910373","actor","","[""Thomas Malone""]","Stephen Walters","1975","","acting","","regular"
"tt6914764","11","nm0068201","actress","","[""Donna Killick""]","Fiona Bell","1984","","acting","","regular"
"tt6914764","12","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","acting","","regular"
"tt6914764","568","nm0571476","actress","","[""Gail Callahan""]","Allison McKenzie","1979","","acting","","guest"
"tt6914764","569","nm0569336","actor","","[""Drew McColl""]","Sean McGinley","1956","","acting","","guest"
"tt6914764","586","nm2377613","actress","","[""Mary""]","Gail Watson","","","acting","","guest"
"tt6914764","588","nm1915282","actress","","[""DI Jessie Cole""]","Eleanor Matsuura","1983","","acting","","guest"
"tt6914764","589","nt4525634","actor","","[""DS Ian Jackson""]","Tony McGeever","","","acting","","guest"
"tt9772468","0","nm0378112","actor","","[""DI Jimmy Perez""]","Douglas Henshall","1965","","acting","","regular"
"tt9772468","2","nm2630117","actress","","[""DI Alison 'Tosh' McIntosh""]","Alison O'Donnell","","","acting","","regular"
"tt9772468","3","nm1017414","actor","","[""DC Sandy Wilson""]","Steven Robertson","1980","","acting","","regular"
"tt9772468","5","nm1326440","actor","","[""Duncan Hunter""]","Mark Bonnar","1968","","acting","","regular"
"tt9772468","7","nm0334150","actress","","[""Rhona Kelly""]","Julie Graham","1965","","acting","","regular"
"tt9772468","12","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","acting","","guest"
"tt9772468","500","nm4837024","actor","","[""PC Alex Grant""]","Conor McCarry","","","acting","","guest"
"tt9772468","516","nm0452224","actress","","[""Cora McLean""]","Anne Kidd","","","acting","","guest"
"tt9772468","634","nt4848168","actor","","[""Daniel Ugara""]","Ayanda Bhebe","","","acting","","guest"
"tt9772468","635","nm4282639","actor","","[""Jamie Hayes""]","Lorn Macdonald","","","acting","","guest"
"tt9772468","636","nt2215663","actor","","[""Prentice Hayes""]","Owen Whitelaw","","","acting","","guest"
"tt9772468","637","nm1518695","actress","","[""Carla Hayes""]","Tracy Wiles","","","acting","","guest"
"tt9772468","638","nt1631543","actor","","[""Catrina""]","Isabelle Joss","","","acting","","guest"
"tt9772468","639","nm0481927","actor","","[""Gavin Laird""]","Robin Laing","1976","","acting","","guest"
"tt9772468","640","nm1254152","actress","","[""Alice Brooks""]","Catherine Walker","1975","","acting","","guest"
"tt9772468","641","nm0725701","actor","","[""Chris Brooks""]","Derek Riddell","1967","","acting","","guest"
"tt9772468","642","nm2377613","actress","","[""Mary Hunter""]","Gail Watson","","","acting","","guest"
"tt9772468","643","nm0043931","actress","","[""Olivia Lennox""]","Rakie Ayola","1968","","acting","","guest"
"tt9772468","644","nm1229526","actor","","[""Calum Dunwoody""]","Ryan Fletcher","","","acting","","guest"
"tt9772468","645","nt2980788","actor","","[""Mags""]","Meghan Tyler","","","acting","","guest"
"tt9772468","646","nm0443642","actor","","[""Paul Kiernan""]","John Kazek","","","acting","","guest"
"tt9772468","647","nm4128498","actress","","[""Niki""]","Frances Mayli McCann","1989","","acting","","guest"
"tt9772468","648","nm8535854","actor","","[""Donnie""]","Angus Miller","","","acting","","guest"
"tt9772468","649","nt4848170","actor","","[""Rosie""]","Emma Mullen","","","acting","","guest"
"tt9772468","650","nt4050878","actor","","[""Trish""]","Olivia Barrowclough","","","acting","","guest"
"tt9772468","651","nm10269251","actor","","[""Zezi Ugara""]","Titana Muthui","","","acting","","guest"
"tt9816612","0","nm0378112","actor","","[""DI Jimmy Perez""]","Douglas Henshall","1965","","acting","","regular"
"tt9816612","2","nm2630117","actress","","[""DI Alison 'Tosh' McIntosh""]","Alison O'Donnell","","","acting","","regular"
"tt9816612","3","nm1017414","actor","","[""DC Sandy Wilson""]","Steven Robertson","1980","","acting","","regular"
"tt9816612","5","nm1326440","actor","","[""Duncan Hunter""]","Mark Bonnar","1968","","acting","","regular"
"tt9816612","7","nm0334150","actress","","[""Rhona Kelly""]","Julie Graham","1965","","acting","","regular"
"tt9816612","12","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","acting","","guest"
